pokestop_id,enabled,latitude,longitude,last_modified,lure_expiration,active_pokemon_id
c4228deb27f943b0a30f6c0a79fead49.16,1,19.448059,-99.163026,2016-07-23 16:30:59.961000,,
30c26c7ddb054baeaf0f32bb16fd3287.16,1,19.433989,-99.162824,2016-07-25 02:58:23.487000,2016-07-25 03:28:23.442000,27
1389f327868f471bb0d0726d99fdd60d.11,1,19.444911,-99.167425,2016-07-25 01:51:24.961000,,
df0242e03fc74de68afda1ea475e21cb.16,1,19.438333,-99.166675,2016-07-22 02:36:21.869000,,
e0eaa52166284b47b58536182d52fb13.16,1,19.44234,-99.163096,2016-07-21 03:46:00.252000,,
f3b618fb65c9402595cce1426fc77f74.16,1,19.433185,-99.162721,2016-07-24 04:48:29.536000,,
2ef44a9c26eb4e9aa810af7737474eeb.11,1,19.435091,-99.166971,2016-07-24 21:54:34.145000,,
aa40323433d543e8be949c9fb60999f8.16,1,19.434008,-99.163546,2016-07-24 17:39:13.593000,,
018a64c2e2a943059f6fde2812677eeb.16,1,19.441487,-99.166486,2016-07-01 01:52:13.667000,,
7be9f1c0e7094c4b8670c5c99fa6f3d3.16,1,19.440802,-99.165582,2016-07-19 20:21:54.219000,,
0a0b88f5de134faaa2769d8e1bd72ff0.16,1,19.432341,-99.166848,2016-07-22 22:36:21.083000,,
4c98e6a9b17443f291a8a287126a4139.16,1,19.435046,-99.16338,2016-07-22 16:55:47.277000,,
6ef62cfc0bc74a11af4ad86f124532e9.11,1,19.435229,-99.167348,2016-07-23 20:14:20.886000,,
02736b7265dd4cbdb05802c6a5fb37a2.16,1,19.4351,-99.162353,2016-07-23 04:09:56.349000,,
1c28c0f990304633abf6f30a0f41fa27.16,1,19.435411,-99.16443,2016-07-15 00:02:04.259000,,
53202a378b6045bf8f9a6b226ebf2532.16,1,19.434145,-99.164655,2016-07-23 19:56:54.767000,,
d56d6906dab24816b9774663f2bdeb30.16,1,19.435077,-99.163671,2016-07-22 02:26:11.435000,,
a7217b3f33c54aefb17991ed9f206c33.16,1,19.442835,-99.165379,2016-07-24 19:53:19.295000,,
6a1425acfb944f2b8f8a2e19048530ac.16,1,19.435129,-99.165742,2016-07-23 07:55:04.557000,,
edf3669303164950a83748e47a136d6c.16,1,19.433988,-99.165591,2016-07-19 15:34:29.070000,,
0b63a3858cde41d59a09ba04d994141a.16,1,19.445528,-99.167241,2016-07-01 01:52:13.667000,,
1896f4fe204a454d8cd507965d1f1bea.16,1,19.437705,-99.163788,2016-07-23 21:45:01.404000,,
f173e87f2dd24ad9a2b5589d55cde87f.16,1,19.43676,-99.160082,2016-07-24 23:26:06.526000,,
f158fc102566473c90ba85e03ecd38e0.16,1,19.441785,-99.165386,2016-07-24 19:17:47.523000,,
faa984874b1449c98a4a524ad95cc9cb.16,1,19.438673,-99.163792,2016-07-22 15:36:58.278000,,
f09b90fc922f492d83503114e340976b.16,1,19.441125,-99.16684,2016-07-01 01:52:13.667000,,
8d6b367e556b4b80914f1c1843457eeb.16,1,19.443221,-99.16545,2016-07-21 00:45:51.524000,,
1da3e8fcbbf543af876131788bfc9a27.16,1,19.444066,-99.164685,2016-07-20 13:30:15.444000,,
871dd6becbaf4e3fb5d8dfac35b8d046.16,1,19.436462,-99.159855,2016-07-23 06:59:13.171000,,
8f34b81df8c4488d91f65b1f98517162.16,1,19.432278,-99.163938,2016-07-14 14:55:25.756000,,
57739da38bfe4da5875934177c9ebed0.16,1,19.438803,-99.163091,2016-07-24 03:38:47.900000,,
2c10de99b56744db904211224367ad39.16,1,19.437025,-99.162062,2016-07-24 21:07:53.779000,,
6c7be863578145f0afc50d780043b668.16,1,19.44194,-99.166015,2016-07-17 02:30:09.520000,,
48b27593c5ab4432ba6e3285ebf647d2.16,1,19.448221,-99.164068,2016-07-23 01:42:53.341000,,
36c25aa482d641c39677396cc94f04e7.16,1,19.44235,-99.167409,2016-07-01 01:52:13.667000,,
97d7c96b1ba044b79143a7b1baeb7790.16,1,19.435522,-99.166882,2016-07-24 03:19:37.511000,,
f8282b59f4c74b0d9090fe4b58912237.16,1,19.445038,-99.178496,2016-07-01 01:52:13.676000,,
0279e7b472814c399a5b37eed8a9c916.16,1,19.44304,-99.177699,2016-07-22 15:45:41.938000,,
5d2ae6e882f040d3b47fee88add2660a.16,1,19.445881,-99.177309,2016-07-24 05:07:33.408000,,
0989b701675c4c49b1c61e3a7928ff97.16,1,19.443315,-99.178559,2016-07-23 01:59:03.621000,,
1ef0a4159d814a00973bb7aa32999fb1.16,1,19.445859,-99.177724,2016-07-22 23:40:41.853000,,
c80e12200b694af0944706f939e98284.16,1,19.445006,-99.177889,2016-07-24 00:27:41.988000,,
aae8c40d4e7445219a3d092a9134f521.16,1,19.445767,-99.160716,2016-07-21 22:52:19.137000,,
f3fc36042dbd4796a25b946177322474.16,1,19.445955,-99.160936,2016-07-21 22:54:20.458000,,
830f8dcdb18f441aa7e1912c0a051da4.16,1,19.444143,-99.162151,2016-07-25 03:19:54.064000,2016-07-25 03:28:53.976000,75
23a1c51554c7421bbd0920142964659d.16,1,19.448586,-99.17604,2016-07-25 01:29:16.311000,,
0b0edd4d8b8d4a909dafbb3a0f518d9e.16,1,19.453274,-99.174602,2016-07-18 13:56:39.661000,,
2af670bd6db04354b9dafb23347b7293.16,1,19.449367,-99.172431,2016-07-24 14:52:35.947000,,
bdc927d56e7443bc81321178391c7a5e.16,1,19.447742,-99.158982,2016-07-15 17:09:16.814000,,
81c271bd0e57465d95f19c50ddf89e8f.16,1,19.454233,-99.177222,2016-07-23 18:12:33.505000,,
e7e561cbd3d9455dbf018e3c8ea886ba.16,1,19.451728,-99.168993,2016-07-23 14:35:32.644000,,
01d15601083d443fa61694d62001b822.16,1,19.45421,-99.161346,2016-07-22 05:30:11.498000,,
b8b907c263704f56aac8969b3a0dae20.16,1,19.455254,-99.159635,2016-07-21 18:44:30.941000,,
e10c654f226f4507b56018ce231a0280.16,1,19.451014,-99.173669,2016-07-01 01:52:13.677000,,
0eab84940e7f4cb481fc772efc7cbb28.16,1,19.447632,-99.160075,2016-07-01 01:52:13.667000,,
d1d54e7d75c14d51a36edda62501abd5.16,1,19.447141,-99.157188,2016-07-22 01:36:18.605000,,
9dc3252755fb414e8c124ced1d4d76cb.16,1,19.452826,-99.177382,2016-07-01 01:52:13.677000,,
2caef510ac69448b9063ab3ced41e939.16,1,19.44791,-99.177184,2016-07-25 00:25:46.803000,,
f196315f7f374526b95b553920f54462.16,1,19.454184,-99.176544,2016-07-19 06:18:16.895000,,
a3c4567f07ee4f9db79a1abbd696ffed.16,1,19.447826,-99.161231,2016-07-12 03:05:45.975000,,
605954cd8819439fae0da82f46b29849.16,1,19.455069,-99.160742,2016-07-22 05:32:28.272000,,
d6ee23a89a724cde9f501e13fae9bbb8.16,1,19.450574,-99.16682,2016-07-01 01:52:13.666000,,
d6fa4e363c0c417bbca16b1f1c57cbc1.16,1,19.44955,-99.166692,2016-07-10 02:47:20.885000,,
f1dfa784b6914977a0006d9ad5494128.16,1,19.451908,-99.160178,2016-07-24 17:40:18.019000,,
c9d3b879704e4d5ea4ae502e0df5179d.16,1,19.453642,-99.163215,2016-07-24 21:51:47.562000,,
0f06e2a1bbb24bed9bd41adced5b69a9.16,1,19.449226,-99.172614,2016-07-23 22:25:19.600000,,
9f4ba71998f64ee897ae8318f96284fc.16,1,19.45395,-99.177586,2016-07-24 20:05:53.550000,,
0670d66c04d7483fb123dc023d15523b.16,1,19.451194,-99.1585,2016-07-24 21:15:51.424000,,
70cee5d750334ebc854ba7698958e434.16,1,19.448357,-99.17715,2016-07-25 00:38:51.884000,,
351fe1c99eda44948cc3cba17f2f1245.16,1,19.452795,-99.165183,2016-07-01 01:52:13.666000,,
a0ed36ba3e1d4420a789fc5550fc2197.16,1,19.454518,-99.172441,2016-07-18 20:26:41.291000,,
0d30a1840e6048e9be7df20c983c678e.16,1,19.453451,-99.167799,2016-07-01 01:52:13.677000,,
0e98c547b911435e831424a35848b540.16,1,19.450925,-99.170851,2016-07-18 00:57:51.232000,,
515d03f39c6843088fec06763557be9b.16,1,19.448351,-99.177562,2016-07-25 00:11:22.379000,,
436fc985a8e8493fa1b2f5f5902e39df.16,1,19.446135,-99.177479,2016-07-16 03:15:05.180000,,
c0aaf1961c1f471790ec47686af361f9.16,1,19.451762,-99.167362,2016-07-01 01:52:13.666000,,
681f6b7a84fa4426989bb94cff5ce2d7.16,1,19.452214,-99.174263,2016-07-01 01:52:13.677000,,
1623b3821ab640acbb49c138be29d87f.16,1,19.452247,-99.165419,2016-07-18 16:42:36.477000,,
c26c2a84bb1b4da2b3d45585e6e93fcd.16,1,19.452883,-99.167256,2016-07-01 01:52:13.666000,,
7cf339909b11434d8e0c067c12047371.16,1,19.453935,-99.170815,2016-07-01 01:52:13.677000,,
21615e17701c411d9496cf2d1bca147a.16,1,19.451093,-99.168292,2016-07-20 17:55:40.432000,,
2b936003f264494f867bb8fdfcc87f67.16,1,19.447982,-99.177657,2016-07-25 00:12:31.838000,,
a82414ab7e034ec2b271c8044e870372.16,1,19.455434,-99.161808,2016-07-01 01:52:13.667000,,
c9df3bf4859745ce9a856bda9ace53e4.16,1,19.451655,-99.167909,2016-07-22 00:37:22.293000,,
2d5dd5a97df84424b363ef4556f9f3d1.16,1,19.447336,-99.16148,2016-07-14 02:55:08.395000,,
19fec81830df43919a039437d4a5af3c.16,1,19.452942,-99.173792,2016-07-19 05:00:44.449000,,
155c6b22504f4ad9af77fe405fb309c2.16,1,19.452052,-99.166365,2016-07-01 01:52:13.666000,,
71fdbea033bd4f8581b5e89bc5c17405.16,1,19.450111,-99.157116,2016-07-25 03:25:08.810000,2016-07-25 03:28:08.664000,28
9bba7b88ac5c4ff89cc28e19921d17f3.16,1,19.447908,-99.161941,2016-07-16 00:20:29.776000,,
1d1cbf85420246b1842f1df3a8441d9f.16,1,19.447255,-99.158131,2016-07-20 01:24:43.876000,,
40ca7bed0d3446a2b98d6f01b35fae4a.16,1,19.453695,-99.172084,2016-07-01 01:52:13.677000,,
eadba1da84294a2196a2c1a2c2cf471b.16,1,19.450307,-99.177423,2016-07-23 17:36:08.564000,,
b9a31ec7797e48b1a31d95e397232d28.16,1,19.4527,-99.169507,2016-07-22 16:08:22.374000,,
485dfb48b67d45ada908d743909d2c15.16,1,19.451252,-99.172981,2016-07-21 22:35:20.224000,,
3040cb11a85f40d186ed5d19c0e4ad97.16,1,19.45348,-99.17469,2016-07-21 16:06:06.830000,,
9fb72ef2b0e34f0490770e2809e0ff07.16,1,19.454416,-99.17523,2016-07-12 23:05:53.055000,,
3026354946294c8eaf72cea349cb5ace.16,1,19.454808,-99.172688,2016-07-18 20:28:23.558000,,
cbee6c4a1fa74b7e9ed404eabc9fc721.16,1,19.453008,-99.176606,2016-07-01 01:52:13.677000,,
39272365508f42a7a8ee15b59e8d72f9.16,1,19.44735,-99.177905,2016-07-22 18:19:48.890000,,
1504c0593b654cdd938ce963eb5abb44.16,1,19.452889,-99.171937,2016-07-01 01:52:13.677000,,
c4925ce825cb4ead8789aa181258d237.16,1,19.449366,-99.171639,2016-07-22 00:03:17.933000,,
e177f32abd414d1cb88b6efd8fd31984.16,1,19.454031,-99.177794,2016-07-24 20:07:37.215000,,
3e48b3fead324f89a286d0813d4b3c07.16,1,19.453846,-99.178341,2016-07-25 00:54:56.448000,,
83ffde51be3e467fac29fe6ff0a2d550.16,1,19.449589,-99.160018,2016-07-24 21:39:04.898000,,
0207b0fc697d46129e19991ab6e78b27.11,1,19.450208,-99.157568,2016-07-24 21:51:54.688000,,
a73173c3735345199f12fb1f5ff44d61.16,1,19.455083,-99.166016,2016-07-18 22:59:10.041000,,
e81c7858466647829884f93384fec62e.16,1,19.44979,-99.177869,2016-07-21 07:53:43.318000,,
bf8cee9bcb964da2b4efb555309272d4.16,1,19.455503,-99.161185,2016-07-01 01:52:13.666000,,
e93944593ac74f81948d6095c25b3790.16,1,19.453587,-99.17631,2016-07-22 01:50:52.633000,,
57c319bbb7b54d37968a637608cae8f6.16,1,19.447378,-99.177407,2016-07-25 00:36:50.906000,,
573d3887458e4788a0989fddba852d5b.16,1,19.452668,-99.175425,2016-07-23 13:36:11.118000,,
50a09fb55e204c799881e7ff3121910a.16,1,19.445988,-99.177127,2016-07-16 03:15:40.987000,,
0a5d91c628fa48d8949db93004bf68c5.16,1,19.444483,-99.157747,2016-07-24 18:39:21.536000,,
fb72fb873f8a48538790967454d6d082.16,1,19.450761,-99.157267,2016-07-25 00:52:10.609000,,
1717719c9c8d4279ac79dbbb256732bb.16,1,19.453083,-99.17496,2016-07-21 01:42:14.966000,,
1c06299597c3458da5be951f008f0f69.16,1,19.447521,-99.159624,2016-07-01 01:52:13.667000,,
5107c444dc974f6398188ce6c58a9bc3.16,1,19.449605,-99.174414,2016-07-01 01:52:13.677000,,
2231a34de6cb4b57a52a7c513d12c6a3.16,1,19.448265,-99.173447,2016-07-23 01:20:56.152000,,
b869953131a644b1a1c3330dbd2f3464.16,1,19.449755,-99.15986,2016-07-24 00:09:57.221000,,
e918a6fa4ba94141869177085508a33a.16,1,19.451949,-99.172539,2016-07-21 20:55:04.041000,,
77fbd0e33de44748929edce24427c1d9.16,1,19.447443,-99.158998,2016-07-20 03:02:33.436000,,
8696e129d18c4c71a605b4fd27539632.16,1,19.452285,-99.160364,2016-07-01 01:52:13.666000,,
7014ba74d21d467cbafb4e87dec7b436.16,1,19.451369,-99.172703,2016-07-22 03:22:38.336000,,
e6f61bcbd263414f8124b1833a5be190.16,1,19.458078,-99.151443,2016-07-01 01:52:13.670000,,
5176666e2ee14253b43c352a63044ad4.16,1,19.457234,-99.15723,2016-07-23 06:34:40.305000,,
7a17f50328cb42cdbfbb4cc84e112956.16,1,19.455812,-99.157496,2016-07-23 21:26:00.345000,,
1e7532b6783646818b9884c3851f3c11.16,1,19.458833,-99.157175,2016-07-20 02:12:27.963000,,
baabdbd240fd4a0db65743b1d94f496b.16,1,19.457922,-99.163544,2016-07-24 20:03:10.783000,,
ab60e700bcfe47a5a2a1643a12b71b32.16,1,19.456785,-99.159816,2016-07-23 19:04:41.433000,,
79157251819249a18e3719edccb63e12.16,1,19.457933,-99.162743,2016-07-22 21:14:16.039000,,
142d8f0474e34ca384e1b840d7ab0b41.16,1,19.456911,-99.163293,2016-07-19 17:18:47.333000,,
9577af3e9a6c44779b75b7a2ca4d07cd.16,1,19.456135,-99.16738,2016-07-21 18:42:10.113000,,
a901fc53289343579da8fecbd99038c7.16,1,19.456636,-99.16558,2016-07-01 01:52:13.671000,,
1891952ebd934bc89ac368dbe9f80187.16,1,19.45569,-99.165947,2016-07-24 23:25:02.558000,,
571c2b1f33314e2e8d31617108a41dd4.16,1,19.456774,-99.167266,2016-07-23 01:26:00.463000,,
b51a1e4bcdab44dab999b3664c04f38f.16,1,19.468604,-99.157535,2016-07-11 19:36:24.854000,,
5ec50d6375ef4ef1937f34e5cc6e5feb.16,1,19.469732,-99.158065,2016-07-01 01:52:13.669000,,
d1057c5c7d8548e0adab6e3f87513f96.16,1,19.471865,-99.158967,2016-07-23 15:39:42.255000,,
6e0203920d59440eb063fb8e7f5bdf46.16,1,19.464873,-99.165818,2016-07-23 17:05:41.872000,,
fe72b4256dda46ddae97f0ee9d51db28.16,1,19.471759,-99.162154,2016-07-01 01:52:13.669000,,
4562897cff0743ddb0d4b48f308b006d.16,1,19.460376,-99.166891,2016-07-22 21:23:33.071000,,
036087fbd085443ea305255e50467d2a.16,1,19.458778,-99.16335,2016-07-24 21:17:26.602000,,
216c5caaf1494ca3bb320d0e60711b24.16,1,19.462116,-99.158792,2016-07-01 01:52:13.671000,,
05e3cb846f3e468da6f94d3739bb9a84.16,1,19.472786,-99.16145,2016-07-19 04:23:02.712000,,
62baeea3743548338c8b0bf0063ca2b5.16,1,19.470232,-99.162203,2016-07-22 23:11:12.624000,,
8553cee5369d4b2ab4ca87add3f0cdc4.16,1,19.464905,-99.166827,2016-07-25 01:57:40.556000,,
1cc06c253d0b451ab042a76dbc6b8ddc.16,1,19.464208,-99.166805,2016-07-24 02:54:55.781000,,
682415427d3d4bea8fee1ebe62022530.16,1,19.465562,-99.162439,2016-07-21 03:46:13.754000,,
62d3a9d21e7043beb61bfbaf793b29aa.16,1,19.470528,-99.158311,2016-07-16 19:36:37.706000,,
eb0b8ed9f16d4f02bd9aea2b1f1f4a9b.16,1,19.459804,-99.165006,2016-07-01 01:52:13.671000,,
94221a16f37848b09115c3bffb8a90de.16,1,19.462763,-99.163832,2016-07-24 17:33:37.097000,,
3ce324eb39a746cb8e231b7ed298a9eb.16,1,19.460252,-99.164351,2016-07-19 01:42:35.665000,,
d31c306c36dd4d9a9b2e5ff2fb4740d1.16,1,19.470128,-99.158418,2016-07-12 18:09:07.810000,,
a332cf45166542f78d2b360c3e662ec4.16,1,19.471882,-99.15831,2016-07-22 03:35:15.031000,,
35c168304767442c8ae648d87a06e7de.16,1,19.472388,-99.161294,2016-07-01 01:52:13.669000,,
ee15cb813d534c67a127c9a177e4b42d.16,1,19.464474,-99.163518,2016-07-22 02:33:21.892000,,
41be4f5039144df7927a9d6163095f95.16,1,19.4651,-99.166371,2016-07-23 03:45:18.003000,,
23d29291e5ee457280c95e333f76dbeb.16,1,19.464954,-99.167378,2016-07-25 00:42:04.557000,,
3a66f0a85cb349b3a2d504a6908e86d9.16,1,19.460121,-99.16506,2016-07-19 03:20:27.294000,,
67ec8cb9b08b429996ef5677af648032.16,1,19.471389,-99.165413,2016-07-24 01:12:25.880000,,
c79346e8f21149e19d1047ea62139ee6.16,1,19.472455,-99.162614,2016-07-23 17:28:21.339000,,
cf84e792784f4409a1531aa7c5d89e08.16,1,19.476721,-99.158218,2016-07-24 03:33:42.767000,,
c650b026d8e844e390ecf5a110f787ed.16,1,19.477101,-99.160325,2016-07-25 02:29:05.022000,,
499c622a02e14365ab415cc201a1c598.16,1,19.474233,-99.15923,2016-07-21 05:15:44.805000,,
b536a71198cf4f74a9226cd1106e4583.16,1,19.475022,-99.157842,2016-07-01 01:52:13.669000,,
38b612d9b58c44e6a422757340f47a61.16,1,19.472559,-99.163463,2016-07-23 16:19:34.718000,,
195ea4ffac3b49819eb57f4b1f67de1b.16,1,19.474945,-99.161484,2016-07-01 01:52:13.669000,,
26e43d56d8a74a7ca59da6e604d118d4.16,1,19.477275,-99.155481,2016-07-23 02:54:04.651000,,
eb26e25381ae4003b112c6deed2c1040.16,1,19.474715,-99.153231,2016-07-16 02:35:07.711000,,
d53c9359361544e2a16a56ea730b90c5.16,1,19.471337,-99.162886,2016-07-25 02:55:08.890000,,
9d0dc15e12174855be0c1f323ca80e4b.16,1,19.479609,-99.151175,2016-07-23 03:09:15.623000,,
e955e1e5526a4724bb7feb81b5265389.16,1,19.47606,-99.154695,2016-07-23 13:43:51.390000,,
57842a2d6483454298bdba2d04161cbe.16,1,19.473897,-99.156965,2016-07-24 03:02:00.243000,,
36cb65991d144fb780e77a0cb7f67afb.16,1,19.478669,-99.151578,2016-07-01 01:52:13.669000,,
3a7f28776ac140c09495f68880789aed.16,1,19.474387,-99.161769,2016-07-21 01:25:15.059000,,
11e77b51d58641959ed26d4af7d8ab72.16,1,19.476646,-99.159483,2016-07-23 00:46:46.623000,,
7955b84e1cc748088b000300df518e3f.16,1,19.471692,-99.163114,2016-07-01 01:52:13.669000,,
c33cea5ba3054bc68c76608a36978369.16,1,19.47596,-99.160495,2016-07-24 18:51:38.816000,,
5d77bf8b3f644c7d815b911c308f0a49.16,1,19.474346,-99.162719,2016-07-24 20:37:23.066000,,
11753aadff1249338931aefb342efa76.16,1,19.473351,-99.155684,2016-07-20 03:31:37.217000,,
d6d77844afd546a8abbc85e0264fc897.16,1,19.473198,-99.154204,2016-07-01 01:52:13.669000,,
0f1980b220234830bc2647bde328e391.16,1,19.472023,-99.154739,2016-07-24 23:30:22.193000,,
e31be2acaa894fe5a920d975f46ca8e0.16,1,19.472939,-99.156438,2016-07-01 01:52:13.669000,,
4de05e7a6b554bff903cb34be24870cd.16,1,19.468796,-99.156219,2016-07-22 05:11:37.430000,,
5b9906dff99e4f8d81e5942c332e12ee.16,1,19.468037,-99.156435,2016-07-24 02:51:19.152000,,
ad39a62e939b4c2582b09ddfb71fe640.16,1,19.476496,-99.148453,2016-07-01 01:52:13.670000,,
75f95b0efb2f40f28a5870d74eaae83b.16,1,19.474892,-99.150512,2016-07-18 16:25:13.471000,,
c2c93b28978c48c197e0034d4acc40ff.16,1,19.470079,-99.149572,2016-07-24 23:51:27.556000,,
87f2253ae1214ee5a53822fdc6d0762a.16,1,19.475089,-99.148818,2016-07-23 04:54:04.527000,,
9db27b5297f64d438436e23bd9e47098.16,1,19.478201,-99.146036,2016-07-01 01:52:13.670000,,
f22a76e5b21647a59ece3708896b1380.16,1,19.474547,-99.142832,2016-07-01 01:52:13.660000,,
15cfd845d0cf4adca4a6888bcc29b11f.16,1,19.476872,-99.140475,2016-07-21 04:53:09.207000,,
4a8c2662ff514544b11fce15288c00cc.16,1,19.475711,-99.144488,2016-07-22 19:37:53.576000,,
d9ac0ffe7c7943028253d5410f004d74.16,1,19.479028,-99.145928,2016-07-13 23:02:59.995000,,
c5749a1e46fe4f9aa3d81d67fdcd4b6b.16,1,19.475364,-99.150653,2016-07-13 02:26:13.266000,,
6acf3fd495bd4bf0b75c931abd325338.16,1,19.475046,-99.150234,2016-07-25 01:43:55.269000,,
fc45b74109fb4caa983424403a06f794.16,1,19.468623,-99.148308,2016-07-15 03:26:40.373000,,
aaf2d9aef9b642f6b6858ecb9b919c0f.16,1,19.473431,-99.148247,2016-07-21 20:46:11.270000,,
6ac0bb51e2a34e5f9d354ca8a8a2ff9c.16,1,19.477234,-99.141328,2016-07-01 01:52:13.660000,,
54e17595dbd5413c9de0d0d53cf6b085.16,1,19.473145,-99.14624,2016-07-01 01:52:13.670000,,
1d0fed5f267b4ac3a354b7868dce00ae.16,1,19.475415,-99.150002,2016-07-25 01:44:47.594000,,
188738c958a44e4492ba6028fa7a6a63.16,1,19.476459,-99.14101,2016-07-13 23:22:23.691000,,
38941d683bc74772904416ee0eb22c33.16,1,19.469007,-99.148901,2016-07-24 10:07:41.969000,,
ed42d78e296d45049ba227e2c0835eae.16,1,19.472867,-99.15166,2016-07-23 20:52:07.634000,,
0b48d30e87d2488ab10c96d8f4adf79e.16,1,19.479507,-99.150927,2016-07-01 01:52:13.670000,,
43c9c19e224849bda77697e2f05499de.16,1,19.474199,-99.146699,2016-07-15 23:32:10.472000,,
531cbe0a43e344738dd8a02de20a627d.16,1,19.475773,-99.146506,2016-07-19 20:59:32.619000,,
619cef4f56a74b23830c950f56e6caa8.16,1,19.474772,-99.149637,2016-07-24 03:35:43.638000,,
798c1da128cf4e86b7ba41efa8574e8d.16,1,19.469614,-99.148227,2016-07-01 01:52:13.669000,,
748f527864e441fb821cd066797ce0fe.16,1,19.478795,-99.14638,2016-07-24 23:57:05.232000,,
b17fc5cb9fd3482ab244d6116c0b64e4.16,1,19.47785,-99.140679,2016-07-21 18:16:23.818000,,
a46bcd591b36438b86473cb15d906a52.16,1,19.479361,-99.14814,2016-07-20 15:54:40.965000,,
503a86bd71854fa7bc003139792873a9.16,1,19.473802,-99.146528,2016-07-21 08:22:12.676000,,
0f90f825d8ce4d68b522f38af38d1b54.16,1,19.473369,-99.14972,2016-07-22 21:59:38.231000,,
bf8b73eff75f4cf9b3a7f64be74d727c.16,1,19.478215,-99.149938,2016-07-24 20:39:56.989000,,
05f5baf179044a188b17757162e6aff7.16,1,19.479307,-99.148474,2016-07-18 22:40:59.023000,,
2a52df0ae7d0477191878629dc0ab2ae.16,1,19.473399,-99.152563,2016-07-22 17:42:23.550000,,
317c89d7923f46879a476e05dae25200.16,1,19.472979,-99.150669,2016-07-25 02:38:59.380000,,
5f8df4e7a3d64420b00f82332094835e.16,1,19.469956,-99.148672,2016-07-25 03:23:37.576000,2016-07-25 03:29:37.533000,74
c8416ef050774ace9221200c18a41fc2.16,1,19.474281,-99.147049,2016-07-01 01:52:13.670000,,
157d79de41174c1eb98e4d51c4dd147b.16,1,19.471951,-99.144833,2016-07-21 02:31:10.502000,,
84f49b1ac17d452497240980c92ded25.16,1,19.47272,-99.143262,2016-07-24 20:07:45.044000,,
9e2591999e7c4fa7b28375aa421af8d0.16,1,19.472533,-99.143001,2016-07-21 11:20:17.212000,,
ae1705562318499286cc619bb0c78df2.16,1,19.4733,-99.145541,2016-07-19 21:45:45.610000,,
709cef62557e4971a847575bf403e792.16,1,19.469292,-99.143856,2016-07-23 16:20:00.211000,,
7cf68c4b21d44cc39271d37276e46847.16,1,19.470637,-99.144805,2016-07-21 02:18:21.175000,,
8422d994492346a2af40ab7cf3ed4512.16,1,19.470395,-99.144372,2016-07-23 16:00:25.378000,,
46db30e2e90f4999881a9811ebd0953d.16,1,19.472161,-99.141428,2016-07-23 16:20:33.542000,,
b6bdb088476844c5af4dff1fc87d9393.16,1,19.473133,-99.14208,2016-07-24 18:54:12.090000,,
6fe704cc7f444e919629e523056418cf.16,1,19.472094,-99.140039,2016-07-01 01:52:13.660000,,
b122f85cd3ce43e3820009ceb5d8546a.16,1,19.471873,-99.139032,2016-07-01 01:52:13.660000,,
b48089125b96477b8142d46395d50392.16,1,19.471044,-99.140132,2016-07-25 00:36:21.625000,,
77e1058fa89c4fd5a1a38feddfff4ea3.16,1,19.47293,-99.140541,2016-07-21 21:56:14.844000,,
13506e4437bf481ebd076db114485f46.16,1,19.470172,-99.141308,2016-07-23 21:18:40.040000,,
751621f10fae4f358aaa1d298031ebea.16,1,19.471323,-99.142546,2016-07-19 03:28:53.140000,,
273eaf4871e64094877ccfb732dc34b3.16,1,19.470047,-99.13956,2016-07-25 03:19:51.147000,2016-07-25 03:28:51.048000,27
42f8b61a2e304781bfef606d018d1794.16,1,19.468992,-99.139163,2016-07-13 16:39:19.300000,,
2ab883a5268a4792a855745e22bc0a9f.16,1,19.469953,-99.137035,2016-07-24 01:00:08.350000,,
46a580f19ae1493a96ac3a46fadf886a.16,1,19.469111,-99.139792,2016-07-01 01:52:13.660000,,
a7b7883eab90403d9a44a2c106cabd00.16,1,19.472653,-99.13546,2016-07-01 01:52:13.660000,,
c7591c18bf714032a2901b9d5f1c88aa.16,1,19.47272,-99.135075,2016-07-24 22:55:01.752000,,
13c80a306bec42d480f3ac8f2f12bacf.16,1,19.475995,-99.124323,2016-07-23 21:39:40.772000,,
fad0a8d27af64d8a91a7130f3b53b78e.16,1,19.476668,-99.138946,2016-07-23 02:06:08.411000,,
1b51f48b4b8347718406eb5351a8e5ae.16,1,19.478164,-99.137721,2016-07-21 05:34:35.559000,,
75df1011f4774cd09ee2222da9144ae9.16,1,19.475695,-99.131848,2016-07-22 15:00:58.556000,,
1f0d6ed6ce6a4dd3b2b3c458b23f4021.16,1,19.478547,-99.127087,2016-07-25 00:54:07.192000,,
1476e34ba2c140dfbb733b25eb01bea1.16,1,19.480663,-99.126842,2016-07-22 22:36:43.701000,,
fd6588bf8ae949a09a1100b52f011842.16,1,19.475835,-99.124658,2016-07-01 01:52:13.660000,,
51720c2d33c3404ca67fcf60ddacfb62.16,1,19.478751,-99.12613,2016-07-24 02:32:42.515000,,
bedb2eaf9a624182beae9b7698aa3cd5.16,1,19.479386,-99.13962,2016-07-25 01:44:38.448000,,
3f6bd36633604a359e2ef3779250d5c8.16,1,19.477799,-99.126127,2016-07-25 00:13:50.559000,,
d8d2840af60b4e0ebeda7a77ba2eac32.16,1,19.477131,-99.132027,2016-07-01 01:52:13.660000,,
ba877c4bf20d4bbf861ae8cf54ef2b5b.16,1,19.47945,-99.139336,2016-07-25 02:10:14.764000,,
