lat,lng
19.50719,-99.128873
19.515402,-99.128058
19.496596,-99.133485
19.500419,-99.134082
19.493663,-99.130069
19.515213,-99.125605
19.494368,-99.133097
19.508442,-99.128417
19.493026,-99.131355
19.510928,-99.124947
19.499058,-99.134333
19.498299,-99.128282
19.494963,-99.128233
19.492978,-99.133355
19.510205,-99.127925
19.505536,-99.126115
19.501404,-99.126753
19.498431,-99.134442
19.514573,-99.128937
19.493519,-99.130923
19.516026,-99.127784
19.511378,-99.126528
19.492798,-99.132937
19.50769,-99.128169
19.495545,-99.133122
19.498624,-99.124231
19.510939,-99.12823
19.567007,-99.045593
19.575755,-99.042836
19.568254,-99.037278
19.567123,-99.04386
19.379747,-99.138681
19.499864,-99.136774
19.501587,-99.133851
19.502533,-99.133771
19.503836,-99.133514
19.502861,-99.133724
19.503697,-99.1345
19.501634,-99.13433
19.498906,-99.129085
19.499525,-99.136794
19.503475,-99.134727
19.503153,-99.131574
19.308623,-99.228972
19.306862,-99.231705
19.304646,-99.233594
19.305898,-99.233402
19.305402,-99.234162
19.30791,-99.232621
19.407069,-99.045049
19.49025,-99.175579
19.491,-99.176763
19.490448,-99.180891
19.490473,-99.183106
19.491718,-99.176031
19.492468,-99.18429
19.494835,-99.179978
19.500717,-99.179582
19.492523,-99.181906
19.500095,-99.17919
19.501167,-99.179422
19.490515,-99.173614
19.490799,-99.180816
19.491872,-99.179032
19.490099,-99.179471
19.500227,-99.179704
19.493965,-99.177084
19.494038,-99.181968
19.496375,-99.180691
19.495239,-99.180993
19.490422,-99.178032
19.493379,-99.182402
19.498071,-99.178381
19.498732,-99.178795
19.493287,-99.183239
19.492337,-99.17642
19.501081,-99.178966
19.618004,-99.016752
19.616324,-99.01427
19.499537,-99.17524
19.49956,-99.177246
19.499315,-99.178715
19.500505,-99.176998
19.49967,-99.177724
19.500226,-99.178159
19.50038,-99.178582
19.499201,-99.175376
19.500733,-99.177962
19.500148,-99.177625
19.500049,-99.177109
19.501859,-99.177866
19.430085,-99.110144
19.425698,-99.120082
19.42871,-99.121205
19.424194,-99.108714
19.429107,-99.121483
19.430453,-99.119761
19.42594,-99.119691
19.434027,-99.112667
19.432177,-99.122348
19.429509,-99.117549
19.430116,-99.11424
19.426782,-99.119338
19.426602,-99.120469
19.432597,-99.114744
19.429114,-99.116858
19.430312,-99.118371
19.426627,-99.123381
19.431896,-99.113755
19.426503,-99.119013
19.427563,-99.115701
19.429988,-99.117433
19.623636,-99.0163
19.436733,-99.231217
19.432559,-99.224888
19.429368,-99.231285
19.433383,-99.223244
19.433787,-99.231146
19.43015,-99.231919
19.429786,-99.232416
19.428693,-99.226704
19.435085,-99.229313
19.436392,-99.230164
19.436197,-99.231198
19.424135,-99.120315
19.424272,-99.11995
19.423573,-99.120496
19.422475,-99.12023
19.424547,-99.120258
19.422737,-99.119755
19.424818,-99.12001
19.451451,-99.206234
19.451834,-99.206123
19.451331,-99.202459
19.450121,-99.203696
19.444969,-99.205224
19.451489,-99.205219
19.445265,-99.204799
19.446966,-99.205339
19.450402,-99.206406
19.453304,-99.202325
19.420804,-99.118276
19.419674,-99.115249
19.421449,-99.120309
19.419672,-99.113126
19.414193,-99.121521
19.416922,-99.120958
19.413715,-99.120666
19.411047,-99.11326
19.419,-99.114982
19.420468,-99.118647
19.417335,-99.121112
19.419439,-99.117178
19.420417,-99.114177
19.420359,-99.117325
19.421035,-99.118095
19.418095,-99.122796
19.413502,-99.123125
19.420015,-99.120762
19.418596,-99.113923
19.420861,-99.116413
19.422175,-99.118517
19.4188,-99.114842
19.422297,-99.118892
19.415723,-99.112785
19.420123,-99.120224
19.417716,-99.117325
19.41981,-99.117589
19.411599,-99.113204
19.419273,-99.112547
19.41924,-99.120851
19.412918,-99.123272
19.419698,-99.118016
19.419249,-99.118423
19.413561,-99.113111
19.410919,-99.112719
19.413598,-99.121714
19.415488,-99.121443
19.413583,-99.122782
19.421494,-99.11677
19.416651,-99.115542
19.421107,-99.117905
19.419233,-99.115298
19.418927,-99.112459
19.420818,-99.116726
19.421877,-99.120416
19.441979,-99.22236
19.444841,-99.216718
19.442338,-99.215587
19.441985,-99.219912
19.444539,-99.215352
19.452493,-99.220311
19.446108,-99.219879
19.446496,-99.217479
19.442146,-99.216469
19.443118,-99.217449
19.44258,-99.216083
19.443378,-99.212212
19.442383,-99.217861
19.441255,-99.215849
19.443376,-99.219011
19.442012,-99.220656
19.451536,-99.221582
19.441129,-99.22293
19.451776,-99.219661
19.441782,-99.212775
19.447249,-99.219267
19.445694,-99.217201
19.44253,-99.215405
19.447228,-99.214824
19.451786,-99.222003
19.444396,-99.212505
19.442219,-99.213774
19.442418,-99.21718
19.442799,-99.218258
19.573932,-99.318463
19.577008,-99.315503
19.579001,-99.316658
19.443164,-99.199898
19.442393,-99.199838
19.442573,-99.200775
19.444648,-99.195572
19.443773,-99.195667
19.443899,-99.197714
19.442677,-99.197797
19.60349,-99.165596
19.603753,-99.158187
19.60076,-99.16499
19.500484,-99.152323
19.493631,-99.153272
19.493458,-99.152281
19.491221,-99.149577
19.489767,-99.155851
19.495095,-99.153324
19.503168,-99.146938
19.495105,-99.147122
19.492373,-99.15305
19.498878,-99.145734
19.502726,-99.155987
19.606034,-99.152879
19.656642,-99.209174
19.657431,-99.208784
19.657514,-99.209448
19.657142,-99.209406
19.656868,-99.206688
19.656435,-99.208153
19.657042,-99.210274
19.656302,-99.208846
19.657484,-99.210291
19.662104,-99.2111
19.655787,-99.207459
19.501885,-99.157656
19.650521,-99.211551
19.450251,-99.215362
19.447215,-99.215106
19.451841,-99.21228
19.447632,-99.216869
19.447163,-99.217326
19.452658,-99.214915
19.502101,-99.139209
19.496863,-99.13924
19.498066,-99.141869
19.498078,-99.1378
19.493164,-99.138015
19.49782,-99.139809
19.498088,-99.140047
19.493893,-99.135245
19.496526,-99.140036
19.496522,-99.134757
19.497622,-99.14242
19.491011,-99.135204
19.491014,-99.135902
19.49641,-99.140928
19.4972,-99.134675
19.494742,-99.135742
19.502533,-99.139986
19.495796,-99.135229
19.496627,-99.140334
19.497353,-99.141988
19.653375,-99.207976
19.651548,-99.207303
19.652855,-99.205008
19.652617,-99.206145
19.484849,-99.140502
19.481296,-99.135183
19.486403,-99.143062
19.487068,-99.145279
19.484958,-99.143748
19.482604,-99.138125
19.484769,-99.138961
19.484506,-99.138882
19.48523,-99.134833
19.48167,-99.135427
19.483957,-99.138695
19.490385,-99.146542
19.485982,-99.149813
19.482476,-99.153955
19.482448,-99.149055
19.480899,-99.154738
19.484798,-99.147824
19.479839,-99.149988
19.481945,-99.148416
19.482219,-99.14827
19.482789,-99.153472
19.490958,-99.148213
19.481763,-99.153977
19.481471,-99.153055
19.477323,-99.269554
19.473978,-99.26359
19.477426,-99.269355
19.474956,-99.259518
19.476912,-99.268807
19.519953,-99.02931
19.509678,-99.031595
19.509106,-99.034515
19.508983,-99.033885
19.518058,-99.033676
19.516845,-99.030434
19.512491,-99.032344
19.512419,-99.028622
19.508863,-99.031547
19.510805,-99.032179
19.513329,-99.028405
19.518338,-99.031501
19.511083,-99.029799
19.517055,-99.034279
19.520112,-99.034795
19.511525,-99.033475
19.511093,-99.032484
19.521087,-99.028852
19.510642,-99.033038
19.51411,-99.028144
19.506093,-99.034905
19.513916,-99.03333
19.498533,-99.034317
19.515731,-99.027428
19.508182,-99.031835
19.519977,-99.026496
19.512558,-99.029839
19.513071,-99.031213
19.52034,-99.024198
19.512128,-99.033905
19.511689,-99.033624
19.482334,-99.129933
19.480806,-99.133914
19.485569,-99.273118
19.486321,-99.269767
19.488815,-99.278419
19.494576,-99.271631
19.491248,-99.272675
19.49208,-99.259529
19.490386,-99.272424
19.492566,-99.266383
19.493855,-99.269714
19.493753,-99.266627
19.485273,-99.272432
19.492597,-99.272885
19.487836,-99.275111
19.493232,-99.26988
19.490609,-99.258247
19.487124,-99.256461
19.486931,-99.261313
19.486963,-99.263677
19.487116,-99.259441
19.486873,-99.262307
19.486645,-99.265089
19.483629,-99.267221
19.482802,-99.264871
19.485572,-99.130437
19.493406,-99.159741
19.484396,-99.161927
19.482634,-99.15732
19.484257,-99.161084
19.511045,-99.02618
19.512307,-99.024792
19.510942,-99.025009
19.445248,-99.124293
19.455908,-99.129548
19.451238,-99.13333
19.452121,-99.131294
19.451044,-99.133307
19.452519,-99.124495
19.452314,-99.129817
19.451754,-99.131749
19.454545,-99.130475
19.451088,-99.132103
19.452979,-99.130726
19.450722,-99.133905
19.449996,-99.134008
19.449351,-99.134015
19.447312,-99.125181
19.451585,-99.133013
19.451383,-99.13181
19.450826,-99.1329
19.500733,-99.025745
19.451594,-99.105846
19.444768,-99.10739
19.437152,-99.109195
19.439339,-99.103629
19.435995,-99.103344
19.451779,-99.101757
19.448925,-99.111246
19.452323,-99.137696
19.449204,-99.137186
19.447732,-99.139334
19.448632,-99.136526
19.446004,-99.13763
19.451504,-99.135801
19.4528,-99.143487
19.439728,-99.144414
19.447035,-99.135668
19.454686,-99.145535
19.440518,-99.143228
19.452643,-99.139147
19.453177,-99.137529
19.450335,-99.13615
19.452295,-99.140324
19.444931,-99.139737
19.443027,-99.140228
19.448668,-99.14216
19.441002,-99.142147
19.455145,-99.140522
19.455769,-99.144216
19.449495,-99.135404
19.448213,-99.134728
19.441719,-99.144964
19.449696,-99.135536
19.450086,-99.136189
19.445904,-99.145536
19.445304,-99.137439
19.435902,-99.142999
19.447832,-99.136835
19.436794,-99.145114
19.453221,-99.139424
19.450737,-99.138176
19.441731,-99.142224
19.444346,-99.142522
19.451822,-99.141245
19.452056,-99.143609
19.441298,-99.143609
19.441332,-99.144491
19.436279,-99.144853
19.442444,-99.140731
19.437903,-99.145209
19.444408,-99.140646
19.450511,-99.13592
19.445039,-99.141257
19.435958,-99.144969
19.444989,-99.140112
19.436398,-99.143824
19.450765,-99.137133
19.452071,-99.136051
19.446537,-99.136789
19.451646,-99.142315
19.451334,-99.13646
19.449961,-99.137192
19.446152,-99.139139
19.452458,-99.134741
19.45279,-99.139924
19.445745,-99.142382
19.452032,-99.135593
19.455724,-99.14365
19.451971,-99.136649
19.439917,-99.141209
19.441402,-99.141797
19.45543,-99.143526
19.449156,-99.141729
19.451617,-99.136945
19.453466,-99.137182
19.445691,-99.137115
19.446061,-99.136883
19.445324,-99.138369
19.43886,-99.145382
19.453441,-99.139042
19.452165,-99.143419
19.436896,-99.143369
19.454063,-99.143142
19.444884,-99.145583
19.447269,-99.135983
19.449181,-99.134868
19.436737,-99.144877
19.446669,-99.139131
19.486752,-99.131384
19.491229,-99.132058
19.490605,-99.132033
19.491233,-99.13355
19.487462,-99.133365
19.44937,-99.112249
19.450943,-99.109673
19.43331,-99.144685
19.433957,-99.144508
19.434806,-99.145281
19.433357,-99.143185
19.433132,-99.143612
19.435232,-99.143133
19.434311,-99.143937
19.435731,-99.143957
19.435038,-99.144089
19.433032,-99.145201
19.435554,-99.144999
19.434743,-99.143245
19.435112,-99.144812
19.434487,-99.14445
19.453988,-99.108232
19.453473,-99.111626
19.453562,-99.111851
19.434767,-99.142297
19.434872,-99.140154
19.434427,-99.141424
19.435265,-99.14118
19.434683,-99.141015
19.434578,-99.142121
19.433932,-99.142829
19.433072,-99.142356
19.435803,-99.14246
19.435287,-99.142047
19.43368,-99.140155
19.433876,-99.140741
19.433479,-99.141348
19.435804,-99.140287
19.433279,-99.139555
19.438451,-99.138565
19.436693,-99.137826
19.436871,-99.14145
19.434456,-99.137427
19.438454,-99.140443
19.43505,-99.139188
19.434592,-99.139798
19.438277,-99.137427
19.433832,-99.139052
19.436553,-99.141674
19.433926,-99.139835
19.436018,-99.139471
19.438653,-99.139441
19.433956,-99.139351
19.435413,-99.138479
19.437049,-99.137886
19.437945,-99.138954
19.435838,-99.139321
19.438285,-99.138262
19.436096,-99.139477
19.434369,-99.138328
19.437528,-99.139154
19.436222,-99.139069
19.437956,-99.140561
19.436726,-99.142398
19.438375,-99.137912
19.436636,-99.138231
19.43373,-99.137753
19.438419,-99.139247
19.435619,-99.137925
19.457402,-99.115771
19.456217,-99.115359
19.45608,-99.120581
19.45669,-99.116004
19.4438,-99.113615
19.443505,-99.113091
19.443324,-99.116526
19.444089,-99.116326
19.435749,-99.124147
19.437652,-99.133949
19.433563,-99.137265
19.437447,-99.131429
19.433813,-99.135671
19.438206,-99.133693
19.436723,-99.132489
19.437133,-99.135598
19.436286,-99.129991
19.436501,-99.137305
19.434154,-99.136263
19.43544,-99.136817
19.436625,-99.129409
19.440632,-99.139686
19.444669,-99.139398
19.433809,-99.133037
19.436238,-99.129589
19.436096,-99.135941
19.439539,-99.135416
19.444577,-99.138285
19.434252,-99.135582
19.437109,-99.131858
19.437393,-99.127381
19.437417,-99.133006
19.437065,-99.128556
19.435994,-99.127924
19.433936,-99.133973
19.43736,-99.133806
19.434604,-99.131881
19.442821,-99.139221
19.436014,-99.130829
19.435192,-99.133966
19.43566,-99.130964
19.441094,-99.138472
19.435333,-99.135933
19.438832,-99.127338
19.434405,-99.134082
19.436954,-99.133976
19.434282,-99.133592
19.441419,-99.136186
19.438249,-99.137171
19.438072,-99.133899
19.435056,-99.132143
19.435396,-99.132902
19.435317,-99.134811
19.439149,-99.126763
19.434809,-99.131261
19.436115,-99.131207
19.434194,-99.130692
19.435156,-99.133513
19.436089,-99.127603
19.43739,-99.13727
19.435876,-99.132487
19.43716,-99.136363
19.441152,-99.133189
19.43627,-99.135449
19.439191,-99.132128
19.435114,-99.127617
19.440893,-99.135499
19.433715,-99.131157
19.43595,-99.126675
19.437084,-99.133597
19.434902,-99.130414
19.439064,-99.139324
19.435194,-99.128246
19.435553,-99.129876
19.435788,-99.13189
19.440693,-99.137809
19.436356,-99.128386
19.43393,-99.134785
19.436554,-99.131314
19.435457,-99.127443
19.439422,-99.133233
19.436067,-99.13385
19.436225,-99.135127
19.438875,-99.133319
19.434849,-99.132901
19.437925,-99.134965
19.433548,-99.132443
19.437162,-99.132289
19.433495,-99.136151
19.435516,-99.129678
19.508238,-99.024695
19.032199,-98.779329
19.032572,-98.778264
19.463248,-99.150933
19.46535,-99.149565
19.46745,-99.151018
19.46742,-99.151233
19.356271,-99.070155
19.36036,-99.07292
19.356459,-99.073871
19.357673,-99.069734
19.361559,-99.072891
19.36019,-99.07028
19.360739,-99.073207
19.364496,-99.068131
19.355138,-99.07289
19.361551,-99.073805
19.35197,-99.069411
19.356404,-99.069732
19.355467,-99.073464
19.35988,-99.072303
19.361146,-99.071854
19.356332,-99.069309
19.360803,-99.072848
19.356332,-99.072986
19.357569,-99.070884
19.465719,-99.154518
19.493558,-99.021934
19.493696,-99.021481
19.492245,-99.022974
19.499066,-99.086194
19.50044,-99.081829
19.513594,-99.019131
19.510206,-99.016743
19.515184,-99.020205
19.492421,-99.084715
19.521354,-99.018551
19.520321,-99.020559
19.354937,-99.067024
19.486935,-99.088397
19.484196,-99.093541
19.493311,-99.090231
19.492993,-99.0954
19.486457,-99.094464
19.483917,-99.086054
19.487395,-99.083629
19.351503,-99.073419
19.349126,-99.07488
19.348589,-99.076477
19.350628,-99.074872
19.35125,-99.075078
19.48583,-99.100776
19.491528,-99.100031
19.496041,-99.095198
19.496464,-99.096444
19.346554,-99.07435
19.345105,-99.074707
19.34576,-99.07422
19.346938,-99.077557
19.406663,-99.135791
19.401321,-99.13483
19.398923,-99.141282
19.39876,-99.143549
19.399688,-99.145092
19.408105,-99.134576
19.406174,-99.134004
19.405347,-99.142199
19.404123,-99.136155
19.405949,-99.144644
19.409113,-99.12368
19.409631,-99.133418
19.398894,-99.134926
19.407264,-99.141073
19.408793,-99.127932
19.407137,-99.139524
19.404283,-99.14514
19.398252,-99.134604
19.400337,-99.135537
19.398379,-99.142149
19.408452,-99.13277
19.398315,-99.14165
19.408243,-99.126306
19.404191,-99.13665
19.407848,-99.1373
19.409205,-99.127181
19.403832,-99.139969
19.407784,-99.129208
19.406281,-99.136277
19.406858,-99.133387
19.409043,-99.135077
19.403996,-99.132818
19.407788,-99.123886
19.404656,-99.131405
19.407463,-99.138858
19.40268,-99.138088
19.400796,-99.136918
19.401993,-99.143737
19.406944,-99.12912
19.407782,-99.127624
19.408229,-99.124155
19.406764,-99.144568
19.407113,-99.143372
19.406662,-99.143774
19.407835,-99.143321
19.408387,-99.143035
19.387411,-99.13471
19.393386,-99.135553
19.389039,-99.12823
19.390644,-99.144399
19.387931,-99.126298
19.557491,-99.13546
19.389722,-99.135221
19.387741,-99.137964
19.391887,-99.140629
19.386513,-99.144465
19.395146,-99.138739
19.390284,-99.137452
19.387742,-99.138262
19.394722,-99.134993
19.391326,-99.134381
19.39098,-99.139725
19.386378,-99.139456
19.391298,-99.143338
19.390418,-99.143166
19.397796,-99.137182
19.388471,-99.145469
19.388844,-99.139021
19.390375,-99.135249
19.388494,-99.139952
19.395405,-99.14391
19.395105,-99.135239
19.392087,-99.139838
19.395834,-99.137489
19.394547,-99.142844
19.394527,-99.139705
19.395404,-99.137084
19.39438,-99.140272
19.396801,-99.143692
19.394053,-99.137576
19.390591,-99.138254
19.387463,-99.135868
19.395119,-99.137569
19.390383,-99.138278
19.386361,-99.137391
19.387231,-99.139011
19.394592,-99.143576
19.395188,-99.134966
19.396358,-99.140312
19.394405,-99.136685
19.390392,-99.134458
19.384974,-99.113819
19.385989,-99.119425
19.381498,-99.125481
19.383334,-99.118267
19.381684,-99.128346
19.382297,-99.122493
19.377769,-99.1241
19.570089,-99.059401
19.568927,-99.061612
19.569308,-99.057123
19.406285,-99.128941
19.40699,-99.124084
19.401649,-99.123586
19.55828,-99.071583
19.380629,-99.127499
19.378342,-99.126853
19.378519,-99.127548
19.380299,-99.126584
19.395261,-99.13417
19.394301,-99.133111
19.389519,-99.128115
19.393101,-99.126983
19.397064,-99.131058
19.39467,-99.134456
19.393435,-99.133555
19.403555,-99.130261
19.396845,-99.133763
19.397699,-99.126657
19.401343,-99.129082
19.396357,-99.123683
19.39413,-99.134019
19.397592,-99.130461
19.393345,-99.132996
19.395015,-99.129513
19.390862,-99.12681
19.39882,-99.133228
19.390338,-99.124249
19.776831,-99.213792
19.382725,-99.110648
19.378572,-99.103313
19.386764,-99.109823
19.378933,-99.101519
19.38041,-99.102128
19.385102,-99.104637
19.378823,-99.106116
19.385047,-99.106462
19.380857,-99.105571
19.385292,-99.108208
19.377461,-99.111023
19.378837,-99.108597
19.386935,-99.106455
19.384105,-99.107853
19.386761,-99.106264
19.385464,-99.108064
19.385074,-99.104997
19.383511,-99.110748
19.381079,-99.10737
19.380681,-99.1071
19.382239,-99.110424
19.382301,-99.107031
19.383163,-99.108084
19.380316,-99.109457
19.381064,-99.110589
19.381618,-99.102141
19.387091,-99.105106
19.377905,-99.101781
19.387195,-99.111616
19.383216,-99.109254
19.37895,-99.106739
19.385641,-99.106424
19.710568,-98.968389
19.711173,-98.967749
19.710535,-98.967106
19.710387,-98.967389
19.711654,-98.968133
19.710696,-98.968551
19.378544,-99.129532
19.377063,-99.131377
19.509501,-99.13989
19.508411,-99.130295
19.507823,-99.129178
19.509898,-99.130423
19.506257,-99.131062
19.504817,-99.143452
19.511816,-99.130546
19.505768,-99.130032
19.509586,-99.133982
19.507034,-99.139071
19.507524,-99.131663
19.511005,-99.130557
19.506861,-99.131857
19.508018,-99.131619
19.508409,-99.132385
19.507096,-99.139834
19.508061,-99.139885
19.509218,-99.135528
19.508867,-99.133262
19.506897,-99.136506
19.50769,-99.132847
19.505537,-99.143558
19.506672,-99.137148
19.506313,-99.139502
19.508815,-99.13468
19.435989,-99.115266
19.442666,-99.116529
19.442338,-99.116926
19.440119,-99.114184
19.439018,-99.118297
19.442711,-99.116959
19.436438,-99.114281
19.435459,-99.114474
19.437771,-99.114561
19.436803,-99.114728
19.43542,-99.115526
19.435777,-99.118573
19.437048,-99.118457
19.507546,-99.14494
19.507189,-99.145562
19.507725,-99.140416
19.507078,-99.141819
19.508145,-99.143222
19.513061,-99.141283
19.514129,-99.141998
19.513554,-99.141298
19.514511,-99.142573
19.520195,-99.139
19.520983,-99.141058
19.510158,-99.138224
19.511772,-99.13843
19.510833,-99.137796
19.515564,-99.144007
19.521836,-99.141767
19.509955,-99.138773
19.517045,-99.127119
19.345976,-99.072468
19.34507,-99.072181
19.342796,-99.074517
19.345399,-99.068227
19.346005,-99.071865
19.34375,-99.072686
19.345785,-99.071613
19.34496,-99.06705
19.344007,-99.064497
19.346006,-99.064931
19.350036,-99.06586
19.352273,-99.06801
19.353432,-99.067606
19.454723,-99.113611
19.452436,-99.113866
19.573393,-99.044525
19.572328,-99.04365
19.568437,-99.046124
19.571667,-99.047467
19.568576,-99.04966
19.568766,-99.050196
19.568082,-99.04663
19.569567,-99.04569
19.570665,-99.040643
19.568962,-99.051087
19.480328,-99.218585
19.487706,-99.217219
19.47765,-99.224456
19.484943,-99.221069
19.47851,-99.228108
19.484388,-99.21764
19.486866,-99.220396
19.478258,-99.227735
19.486438,-99.221663
19.479816,-99.212752
19.48564,-99.221226
19.487396,-99.220281
19.485377,-99.22083
19.483236,-99.231001
19.431536,-99.094797
19.427815,-99.092051
19.424682,-99.09508
19.424961,-99.093177
19.432055,-99.094563
19.430726,-99.095044
19.432632,-99.098408
19.43115,-99.101345
19.430857,-99.097979
19.428625,-99.091605
19.431653,-99.095136
19.434607,-99.097271
19.434954,-99.092753
19.42728,-99.091926
19.434743,-99.099982
19.427919,-99.098394
19.439956,-99.099268
19.434515,-99.094889
19.431517,-99.100517
19.427828,-99.093762
19.426617,-99.09562
19.424549,-99.098173
19.432323,-99.097377
19.423799,-99.100611
19.432733,-99.095908
19.429387,-99.091215
19.485268,-99.233901
19.481029,-99.233804
19.483832,-99.233047
19.478723,-99.232468
19.486898,-99.231329
19.48722,-99.231903
19.484607,-99.234135
19.484279,-99.233915
19.478675,-99.233229
19.483593,-99.231733
19.340403,-99.202189
19.335703,-99.210216
19.339838,-99.202101
19.337561,-99.1963
19.337114,-99.198783
19.347254,-99.20236
19.338121,-99.204066
19.340436,-99.198987
19.339865,-99.199664
19.340635,-99.198798
19.336816,-99.199653
19.340426,-99.20356
19.348652,-99.201189
19.341122,-99.19832
19.337001,-99.197567
19.340904,-99.199622
19.336872,-99.201999
19.341364,-99.203905
19.337776,-99.197595
19.340584,-99.197886
19.34137,-99.199632
19.406639,-99.165233
19.391316,-99.166946
19.394765,-99.165187
19.397455,-99.167461
19.393126,-99.160594
19.395381,-99.161967
19.398571,-99.167149
19.396741,-99.162676
19.394892,-99.165716
19.406005,-99.162768
19.405255,-99.165628
19.397506,-99.165132
19.396188,-99.15852
19.397772,-99.158148
19.401797,-99.158591
19.399927,-99.167534
19.406082,-99.167156
19.396235,-99.157625
19.400741,-99.166083
19.39968,-99.167037
19.406284,-99.162517
19.39602,-99.160385
19.405039,-99.167712
19.40557,-99.159743
19.404771,-99.160931
19.397966,-99.166107
19.391065,-99.165408
19.395739,-99.158875
19.403359,-99.165645
19.391873,-99.161409
19.394315,-99.163932
19.405315,-99.167633
19.401357,-99.157766
19.398086,-99.167042
19.401767,-99.159205
19.396314,-99.159456
19.397183,-99.166109
19.399057,-99.166071
19.374198,-99.141186
19.376837,-99.13949
19.385134,-99.141933
19.383093,-99.134138
19.378758,-99.1421
19.380042,-99.143571
19.374556,-99.142372
19.385858,-99.138899
19.380877,-99.143736
19.385857,-99.130475
19.38493,-99.138441
19.383382,-99.131367
19.381473,-99.134771
19.378064,-99.14205
19.386238,-99.130275
19.375632,-99.138675
19.379573,-99.142287
19.378635,-99.145105
19.380965,-99.140227
19.377752,-99.140702
19.378475,-99.144221
19.382133,-99.144684
19.382356,-99.134564
19.377585,-99.141285
19.383345,-99.134121
19.382601,-99.137544
19.380921,-99.139684
19.38145,-99.129646
19.381972,-99.144956
19.379137,-99.14253
19.376394,-99.139275
19.376801,-99.139075
19.382219,-99.14038
19.380979,-99.129651
19.374777,-99.143189
19.379245,-99.145106
19.381327,-99.13436
19.38062,-99.142923
19.379551,-99.140227
19.383919,-99.133788
19.385621,-99.144892
19.52835,-99.152424
19.526465,-99.161704
19.535381,-99.156532
19.52824,-99.163238
19.391955,-99.151303
19.390708,-99.146932
19.394915,-99.147552
19.393075,-99.14715
19.393276,-99.149052
19.394016,-99.14607
19.39399,-99.148127
19.393473,-99.146481
19.393983,-99.147545
19.392927,-99.150267
19.395611,-99.149862
19.388142,-99.147541
19.393652,-99.152913
19.385949,-99.147095
19.391913,-99.146332
19.395133,-99.146902
19.395106,-99.147744
19.393274,-99.148037
19.396557,-99.152298
19.385957,-99.146768
19.390008,-99.14663
19.395231,-99.146365
19.392648,-99.150534
19.40897,-99.102657
19.408632,-99.103535
19.519962,-99.10801
19.516422,-99.108959
19.512941,-99.101949
19.51166,-99.103535
19.487948,-99.229111
19.493083,-99.231689
19.451729,-99.115215
19.451665,-99.116044
19.451867,-99.115056
19.494646,-99.228587
19.49546,-99.224108
19.491505,-99.232439
19.451731,-99.113956
19.490724,-99.231501
19.491266,-99.231502
19.490194,-99.225995
19.488545,-99.233045
19.40695,-99.154188
19.407701,-99.151624
19.407664,-99.155483
19.406612,-99.151811
19.407194,-99.153799
19.407997,-99.154725
19.407777,-99.152608
19.408428,-99.15266
19.408472,-99.152095
19.408574,-99.156209
19.406839,-99.155048
19.408493,-99.155853
19.406665,-99.15692
19.406983,-99.155447
19.406278,-99.155333
19.408158,-99.154836
19.408754,-99.154558
19.408712,-99.153534
19.406402,-99.154864
19.407472,-99.156952
19.40814,-99.152376
19.406133,-99.156356
19.408036,-99.153463
19.40776,-99.103024
19.494468,-99.231412
19.40383,-99.152788
19.403773,-99.153294
19.375024,-99.131951
19.375401,-99.131951
19.37503,-99.134539
19.377378,-99.134288
19.403376,-99.155628
19.397287,-99.154066
19.405372,-99.155147
19.398402,-99.154182
19.400292,-99.15644
19.402839,-99.154573
19.490531,-99.217732
19.492343,-99.213438
19.311711,-99.036732
19.319589,-99.044835
19.315469,-99.040425
19.31227,-99.037245
19.312798,-99.037822
19.395979,-99.155553
19.396149,-99.156349
19.395965,-99.154647
19.395379,-99.156354
19.390563,-99.155738
19.389008,-99.153031
19.393224,-99.153973
19.390082,-99.152769
19.390483,-99.153596
19.39164,-99.156536
19.390646,-99.154999
19.393759,-99.154553
19.309088,-99.037489
19.311067,-99.036369
19.306794,-99.040117
19.337206,-98.985407
19.543071,-99.037884
19.541646,-99.035651
19.533436,-99.166587
19.299685,-99.041483
19.299519,-99.041969
19.300454,-99.041441
19.299417,-99.041817
19.298783,-99.038946
19.297023,-99.055046
19.30526,-99.056619
19.298761,-99.047254
19.296785,-99.054105
19.299809,-99.046294
19.29609,-99.055016
19.308486,-99.053989
19.299872,-99.046831
19.298233,-99.052316
19.387143,-99.151723
19.386882,-99.152054
19.38555,-99.155426
19.388364,-99.158323
19.387428,-99.153923
19.386032,-99.157998
19.385126,-99.157718
19.385882,-99.154688
19.457823,-99.086936
19.454027,-99.089084
19.451517,-99.094035
19.45429,-99.088292
19.458475,-99.089883
19.458642,-99.089357
19.458717,-99.092129
19.447845,-99.097278
19.439889,-99.084177
19.450818,-99.090071
19.450216,-99.089366
19.452975,-99.089959
19.442073,-99.086776
19.451257,-99.0864
19.451202,-99.086668
19.448541,-99.082579
19.453016,-99.085329
19.447186,-99.081009
19.450495,-99.089255
19.448754,-99.084903
19.439517,-99.080447
19.439542,-99.080727
19.437501,-99.083484
19.436748,-99.086092
19.441789,-99.093392
19.440991,-99.086681
19.442926,-99.098063
19.439861,-99.090647
19.391234,-99.164152
19.390432,-99.167683
19.38564,-99.161376
19.386367,-99.162237
19.391388,-99.164038
19.393528,-99.162551
19.391803,-99.163272
19.389473,-99.166653
19.38541,-99.159898
19.389776,-99.159544
19.387102,-99.165014
19.391767,-99.162649
19.663341,-99.071706
